"344","1054","628.0"
"340","1088","639.2"
"344","1112","651.2"
"340","1238","699.2"
"343","1236","700.2"
"343","1300","725.8"
"343","1505","807.8"
"344","1191","682.8000000000001"
"343","1247","704.6"
"344","1385","760.4"
"343","1071","634.2"
"343","1073","635.0"
"344","1087","641.2"
"344","1236","700.8000000000001"
"340","1018","611.2"
"343","1103","647.0"
"344","1303","727.6"
"347","1345","746.2"
"344","964","592.0"
"344","1236","700.8000000000001"
"344","1143","663.6"
"343","1074","635.4"
"344","1100","646.4"
"344","1080","638.4"
"344","1019","614.0"
"343","1221","694.2"
"344","1250","706.4"
"344","1104","648.0"
"343","1195","683.8"
"340","1054","625.6"
